sniff_time,length,highest_layer,time_stamp,ip,port,content_type
2018-03-18 12:41:41.056015,459,DATA-TEXT-LINES,1521394901.056015000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:41.083876,59,DATA-TEXT-LINES,1521394901.083876000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.606702,211,HTTP,1521394903.606702000,10.0.2.2,8080,text/html
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.649155,459,DATA-TEXT-LINES,1521394903.649155000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:43.680853,59,DATA-TEXT-LINES,1521394903.680853000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:47.455466,459,DATA-TEXT-LINES,1521394907.455466000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.411073,459,DATA-TEXT-LINES,1521394912.411073000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:52.434500,59,DATA-TEXT-LINES,1521394912.434500000,10.0.2.2,8080,text/css
2018-03-18 12:41:52.434500,59,DATA-TEXT-LINES,1521394912.434500000,10.0.2.2,8080,text/css
2018-03-18 12:41:52.434500,59,DATA-TEXT-LINES,1521394912.434500000,10.0.2.2,8080,text/css
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:52.441323,59,DATA-TEXT-LINES,1521394912.441323000,10.0.2.2,8080,text/javascript
2018-03-18 12:41:57.598533,459,DATA-TEXT-LINES,1521394917.598533000,10.0.2.2,8080,text/html;charset=ISO-8859-1
2018-03-18 12:41:57.598533,459,DATA-TEXT-LINES,1521394917.598533000,10.0.2.2,8080,text/html;charset=ISO-8859-1
